,Latitude,Longitude
184527,15.376963,76.308482
184528,15.319218,76.312688
184531,15.327878,76.294976
184532,15.459713,76.280856
184533,15.382378,76.301165
184536,15.419518,76.331669
184537,15.275876,76.340454
184538,15.3148,76.314855
184539,15.324159,76.30302
184540,15.324556,76.301295
184542,15.329534,76.289149
184544,15.342825,76.3099909
184546,15.414757,76.325459
184547,15.367464,76.283625
184548,15.347643,76.264988
184549,15.266178,76.333554
184550,15.37688,76.307999
184551,15.41187,76.326119
184552,15.31198,76.243038
184555,15.400067,76.289187
184556,15.280313,76.330266
184557,15.41898,76.330698
184558,15.389632,76.30842
184559,15.326045,76.308503
184561,15.295893,76.319488
184562,15.377038,76.30906
184563,15.266241,76.332466
184565,15.27323,76.317239
184566,15.35591,76.312377
184568,15.335703,76.28156
184571,15.295958,76.319888
184572,15.296502,76.3201349
184573,15.397389,76.306932
184574,15.360119,76.272303
184575,15.459136,76.294986
184576,15.392877,76.309593
184577,15.295577,76.320169
184578,15.402458,76.321893
184580,15.324697,76.300887
184582,15.342603,76.310064
184583,15.322653,76.305975
184584,15.299204,76.319997
184585,15.344837,76.314007
184587,15.46081,76.274761
184588,15.266624,76.328364
184589,15.385778,76.30489
184591,15.296074,76.319976
184592,15.321433,76.30867
184595,15.305324,76.243441
184596,15.377045,76.307099
184597,15.427716,76.353347
184598,15.342442,76.257902
184599,15.276984,76.3376559
184600,15.377278,76.307806
184602,15.335632,76.281518
184603,15.32413,76.302478
184605,15.314312,76.3148749
184606,15.324846,76.299139
184607,15.397026,76.306858
184608,15.31923,76.313417
184609,15.46286,76.280646
184610,15.299126,76.319591
184611,15.389235,76.34114
184613,15.352149,76.414771
184614,15.424613,76.343023
184615,15.412856,76.32588
184617,15.332695,76.304275
184620,15.342472,76.309436
184623,15.34097,76.328836
184625,15.33475,76.28166
184627,15.275734,76.242401
184628,15.33533,76.262206
184629,15.296415,76.320265
184630,15.351381,76.420796
184634,15.341145,76.26231
184636,15.370613,76.254119
184641,15.337333,76.262538
184643,15.331038,76.289484
184644,15.46009,76.281073
184647,15.459562,76.281321
184650,15.441503,76.291487
184653,15.338374,76.32623
184655,15.392961,76.312519
184659,15.323558,76.303322
184661,15.330252,76.289827
184668,15.344389,76.370535
184673,15.309017,76.338158
184675,15.4102,76.263902
184677,15.444147,76.291223
184678,15.387844,76.308504
184679,15.342398,76.30963
184682,15.459902,76.28103
184684,15.335693,76.281783
184686,15.342381,76.309866
184687,15.314313,76.246582
184688,15.378325,76.313255
184689,15.305112,76.34274
184691,15.392913,76.31398
184692,15.31276,76.24365
184693,15.364858,76.282149
184694,15.358647,76.312809
184696,15.34292,76.31002
184699,15.324997,76.300097
184700,15.358525,76.312811
184701,15.328496,76.292656
184704,15.432724,76.296612
184705,15.758426,76.371488
184708,15.320207,76.309691
184710,15.323599,76.303481
184711,15.329405,76.301723
184712,15.331697,76.288499
184713,15.416867,76.303436
184714,15.415672,76.303626
184716,15.308755,76.316877
184717,15.333359,76.276095
184721,15.27803,76.333184
184723,15.301843,76.221165
184726,15.33562,76.274625
184727,15.320287,76.311147
184729,15.313924,76.31467
184731,15.382602,76.301074
184736,15.227752,76.258245
184739,15.358825,76.313212
184742,15.424077,76.369286
184743,15.403352,76.321393
184744,15.245754,76.321841
184745,15.270096,76.320018
184746,15.396982,76.306973
184747,15.267378,76.34582
184748,15.227752,76.303522
184749,15.330528,76.288347
184751,15.296573,76.320695
184754,15.404496,76.32461
184755,15.314491,76.31489
184756,15.295137,76.319966
184760,15.391236,76.313268
184761,15.428225,76.356696
184765,15.314426,76.306973
184766,15.425388,76.345543
184769,15.397998,76.306836
184770,15.4272713,76.3652822
184771,15.227752,76.258245
184773,15.397135,76.306958
184774,15.396783,76.307272
184777,15.245754,76.258245
184779,15.279616,76.321841
184780,15.227752,76.258245
184781,15.415895,76.303582
184782,15.332935,76.28187
184785,15.227752,76.258245
184787,15.262676,76.384106
184788,15.430272,76.298324
184790,15.278416,76.239609
184795,15.330943,76.229134
184796,15.200796,76.258245
184797,15.301669,76.319601
184798,15.341605,76.261207
184799,15.407477,76.305477
184802,15.388208,76.308019
184803,15.396817,76.30705
184804,15.328562,76.291442
184807,15.436706,76.371488
184808,15.245754,76.303675
184896,15.693659,76.33693
184897,15.76296,76.404823
184898,15.815013,76.350617
184899,15.819718,76.42184
184900,15.715997,76.392687
184901,15.742999,76.438076
184902,15.692775,76.457825
184903,15.771747,76.330126
184904,15.770434,76.4051369
184905,15.768545,76.399404
184906,15.833619,76.4277639
184907,15.787656,76.38343
184908,15.849697,76.43922
184909,15.781289,76.394444
184910,15.771082,76.330567
184911,15.76355,76.40929
184912,15.716745,76.392581
184913,15.791516,76.414819
184914,15.762694,76.349228
184915,15.763768,76.389447
184916,15.773128,76.314556
184917,15.773061,76.324029
184918,15.765683,76.402687
184919,15.722116,76.391557
184920,15.759126,76.416315
184921,15.748491,76.398879
184922,15.841919,76.325981
184923,15.760669,76.415011
184924,15.712459,76.3784639
184925,15.769185,76.406067
184926,15.759565,76.398133
184927,15.784816,76.391326
184928,15.773618,76.322434
184930,15.825179,76.341324
184931,15.745584,76.39835
184933,15.762381,76.349418
184934,15.770935,76.404589
184935,15.751885,76.399478
184936,15.841311,76.325638
184939,15.817044,76.421405
184940,15.706881,76.392738
184941,15.792813,76.415648
184943,15.755539,76.399697
184946,15.790688,76.380645
184948,15.773312,76.320769
184949,15.842731,76.272427
184951,15.790074,76.381085
184955,15.705876,76.392402
184959,15.840606,76.4352659
184961,15.710257,76.393271
184962,15.762644,76.405655
184966,15.766162,76.40586
184967,15.819478,76.423169
184969,15.40578,76.262989
184972,15.777148,76.358377
184979,15.77004,76.40444
184980,15.761674,76.353238
184981,15.77004,76.404423
184984,15.852249,76.43978
184986,15.769993,76.091011
184987,15.764828,76.404444
184989,15.77004,76.404444
185101,15.636038,76.061156
185102,15.668152,76.106684
185103,15.705249,76.17137
185104,15.696674,75.908011
185105,15.735708,75.897117
185106,15.616434,75.999785
185107,15.57548,75.994448
185108,15.613787,76.011946
185110,15.610068,76.010921
185111,15.621214,76.017334
185112,15.736646,75.904669
185113,15.699045,75.914148
185114,15.692084,75.897075
185115,15.609674,76.010882
185116,15.685426,75.883704
185118,15.614455,76.014928
185120,15.624508,76.019193
185122,15.570762,75.989271
185126,15.60306,76.019484
185127,15.575345,76.008501
185128,15.694221,76.04688
185135,15.564699,75.988781
185136,15.679877,76.156514
185137,15.632866,75.962529
185139,15.621872,76.008873
185142,15.547133,76.008006
185144,15.59575,75.919431
185146,15.607826,76.010895
185149,15.655493,75.936106
185152,15.613228,76.033432
185153,15.613661,76.03905
185154,15.6689,76.089871
185155,15.609936,76.011256
185156,15.602627,76.0153089
185158,15.710808,75.879144
185159,15.576427,75.946167
185160,15.681874,76.119663
185161,15.607224,76.011853
185162,15.700581,75.995921
185165,15.661333,75.995443
185166,15.620758,75.987527
185167,15.627903,75.974761
185198,15.659249,75.996879
185207,15.698746,75.913228
185208,15.732453,76.05348
185213,15.690201,75.893249
185214,15.612745,76.012228
185545,6.752783,68.177512
185546,6.752783,68.177512
185550,6.752783,68.177512
185551,6.752783,68.177512
185553,6.752783,68.177512
185554,6.752783,67.177512
185555,6.752783,68.177512
185556,6.572783,68.177512
185558,6.752783,68.177512
185567,6.752783,68.177512
185575,12.252536,68.251486
185577,6.752783,68.177512
185580,6.752783,68.177512
185582,6.752783,68.177152
185583,6.752783,68
185587,6.752783,68.177512
185588,6.752783,68.177512
185590,6.752783,68.177512
185624,12.667226,76.842837
185627,12.732791,76.829509
185669,12.698747,76.821062
185670,12.689212,76.880199
185672,12.673605,76.837382
185673,12.72172,76.785406
185674,12.702682,76.819292
185675,12.721134,76.815687
185929,12.256254,77.121952
185938,12.256146,77.122004
185949,12.265433,77.023491
185950,12.2661,77.161083
186612,12.979255,76.845388
186613,12.881207,76.749108
186618,12.968114,76.683981
186619,12.981407,76.735681
186623,12.981407,76.735681
186625,13.027917,76.739627
186630,12.981407,76.735681
186633,12.981407,76.735681
186634,12.981407,76.735681
186640,12.929896,76.749557
186641,12.981407,76.735681
186642,12.981407,76.735681
186643,12.981407,76.735681
186649,12.981607,76.857501
186650,12.981407,76.735681
186653,12.962297,76.746634
186654,12.979389,76.835716
186658,12.981407,76.735681
186659,12.964875,76.722035
186663,12.981407,76.735681
186668,12.981407,76.735681
186671,12.981407,76.735681
186675,12.963723,76.72738
186676,12.969623,76.705436
186679,12.899537,76.7474
186682,12.965198,76.721878
186683,12.981407,76.735681
186684,12.981407,76.735681
186685,12.968679,76.711759
186823,12.639436,73.55
186827,12.637257,76.991372
186915,12.861121,76.679992
186916,12.963758,76.661602
186917,12.934099,76.652094
186919,12.962334,76.640071
186920,12.961275,76.6306769
186922,12.962372,76.639706
186923,12.843855,76.652187
186924,12.962489,76.639434
186926,12.96251,76.639058
186927,12.932852,76.678554
186929,12.849884,76.652956
186931,12.962462,76.639623
186935,12.963982,76.673549
186937,12.932114,76.6252229
187013,12.963828,76.67518
187015,12.966566,76.681512
187017,12.962415,76.642169
187018,12.962122,76.643253
187019,12.96121,76.630627
187021,12.858255,76.621956
187025,12.960742,76.63026
187029,12.959312,76.624984
187031,12.965355,76.647136
187037,12.930161,76.622793
187038,12.964224,76.670333
187040,12.865107,76.642616
187041,12.961994,76.636928
187042,12.962122,76.643253
187043,12.976484,76.638017
187044,12.962436,76.642534
187483,12.399947,77.129724
187484,12.427653,77.228273
187485,12.318535,69.188552
187487,12.427953,77.228273
187488,12.42717,77.26222
187489,12.422764,77.226145
187491,12.427653,77.228273
187492,12.406746,77.180335
187501,14.457896,72.459612
187504,6.752783,97.412897
187505,12.427653,77.228273
187512,37.088342,97.412897
187517,12.427953,77.228273
187524,12.399961,77.140729
187528,6.752783,97.412897
187529,13.125698,76.124578
187533,12.427653,77.228273
187536,12.427581,77.228472
187537,12.438144,77.215198
187538,12.125897,77.021456
187539,12.425478,77.250503
187540,12.429336,77.229968
187541,12.425346,77.224173
187893,0.122,21.12
187924,0.0012,0.125656
187940,12.599,77.5565
188128,12.512164,77.034842
188130,12.470799,77.034731
188131,12.474337,77.02599
188136,12.518641,77.016304
188137,12.440364,76.98849
188147,12.42219,76.904369
188148,12.467663,77.087185
188149,12.511905,77.067808
188156,12.504092,77.035232
188157,12.478511,77.065441
188158,12.512208,77.033834
188164,12.484524,77.037036
188165,12.496682,77.035635
188166,12.491679,77.003678
188167,12.505722,76.997322
188171,12.440364,77.025989
188172,12.504092,77.035039
188176,12.440364,76.98849
188188,12.489198,77.035232
188189,12.31062,77.02007
188190,12.456878,77.127182
188195,12.517169,76.98849
188198,12.504092,77.035039
188203,12.476048,77.09158
188204,12.489198,77.035232
188205,12.492787,77.027068
188644,12.659358,76.488323
188645,12.659505,76.488091
188648,12.65936,76.48834
188649,12.593091,76.557347
188651,12.51592,76.51823
188657,12.645808,76.5096
188658,12.52282,76.47382
188659,12.612531,76.378086
188661,12.659358,76.488323
188669,12.589987,76.559816
188673,12.6227,76.38977
188678,12.6575,76.486603
188685,12.59532,76.55586
188686,12.66641,76.38422
188692,12.63436,76.51614
188693,12.59608,76.51635
188707,12.659358,76.488323
188711,12.63213,76.47423
188712,12.659358,76.488323
188713,12.659358,76.432898
188714,12.659358,76.488323
188717,12.59728,76.55393
188722,12.557949,76.394994
189030,12.668555,76.490563
189049,12.788832,76.488578
189054,8.752783,68.17777
189107,12.642693,76.513552
189108,6.752783,68.177512
189112,6.752783,97.412897
189113,6.752783,68.177512
189114,12.712604,76.533036
189115,6.752783,68.177512
189122,6.752783,97.412897
189123,12.684245,76.511256
189127,12.642693,76.490563
189129,6.752783,68.177512
189130,12.652048,76.488578
189133,12.668403,76.488578
189136,12.642693,76.488564
189137,12.668403,68.177512
189138,6.752783,68.177512
189139,6.752783,76.5849
189140,6.752783,76.5849
189145,12.685619,76.512695
189146,6.752783,68.177512
189147,12.642693,76.488564
189149,12.712604,68.177512
189154,12.685619,76.512695
189158,12.788832,76.513552
189162,6.752783,68.177512
189163,12.788832,76.513552
189168,12.652048,68.177512
189169,12.642693,76.513552
189170,12.642693,76.488564
189382,12.391729,76.599396
189664,6.752783,68.177512
189666,12.404054,76.573924
189667,12.404054,76.573924
189668,12.404054,76.573924
189669,12.404054,76.573924
189670,12.404054,76.573924
189671,12.404054,76.573924
189676,12.391992,76.620916
189677,12.404054,76.573924
189678,12.404054,76.573924
189691,12.404054,76.573924
189692,14.404054,76.573924
189693,12.404054,76.573924
189698,12.455599,76.589224
189701,6.752783,68.177512
189702,12.404054,76.573924
189703,12.523731,76.894684
189709,12.404054,76.573924
189711,12.404054,76.573924
189717,25.878571,86.57751
189718,12.404054,76.573924
189719,12.404054,76.573924
189730,12.404054,76.573924
189739,12.404054,76.573924
189749,12.500072,76.564241
189755,12.404054,76.573924
189760,12.404054,76.573924
189761,12.404054,76.573924
189762,12.404054,76.573924
189768,12.404054,76.573924
189880,12.611298,76.947828
190005,12.625024,76.944708
190008,12.612871,76.873058
190009,12.603556,76.904892
190010,12.622137,76.913428
190011,12.642804,76.946992
190012,12.675772,76.890811
190015,12.637863,76.861302
190018,12.636782,76.915698
190020,12.618927,76.956655
190024,12.584424,76.870109
190244,12.723587,77.056781
190246,12.676215,77.057746
190249,12.657204,77.052905
190250,12.688043,77.059119
190251,12.687913,77.059066
190258,12.688388,77.05912
190262,12.710746,77.029107
190274,12.688051,77.059085
190275,12.71567,77.017378
190276,12.730179,77.076686
190280,12.627915,77.058303
190284,12.715599,77.05985
190285,12.654936,77.052952
190568,12.467811,76.252288
190605,12.726565,76.445054
190606,12.770832,76.42172
190607,12.756691,76.426709
190608,12.444811,76.252288
190609,12.457811,76.252288
190613,12.457811,76.252288
190614,13.039285,76.635188
190615,12.766607,76.424168
190616,12.457811,76.252288
190620,12.444811,76.252288
190621,12.756552,76.426661
190622,12.752786,76.375615
190623,12.761759,76.425764
190624,12.457811,76.252288
190626,12.763118,76.425265
190628,12.750208,76.428416
190629,12.710704,76.502028
190630,12.444811,76.252288
190631,12.467811,76.252288
190632,12.768813,76.422999
190633,12.444811,76.128411
190635,12.764741,76.424834
190640,12.444811,76.252288
190641,12.457811,76.252288
190642,12.457811,76.252288
190643,12.76095,76.424872
190647,12.457811,76.252288
190648,12.444811,76.252288
190649,12.444811,76.252288
190784,12.358081,76.94758
190901,12.358251,76.945012
190902,12.358251,76.945012
190906,12.358251,76.945012
190910,12.332739,76.937481
190920,12.358251,76.945012
190921,12.358251,76.945012
190924,12.332739,76.937481
190925,12.332739,76.659932
190927,12.358251,76.945012
191066,12.676432,76.94502
191070,12.704788,77.25698
191073,12.680019,76.927853
191076,12.68094,76.930831
191077,12.704788,76.940604
191078,12.790751,76.942927
191080,12.088342,68.187512
191269,12.54262286,77.09009718
191285,12.60454035,76.99730583
191394,12.589679,77.078355
191396,12.60957,77.035099
191399,12.541103,77.028766
191405,12.562644,77.088961
191407,12.593372,77.109445
191408,12.512173,77.104318
191409,12.494043,77.127285
191418,12.576869,77.049296
191428,12.538784,77.03011
191434,12.578846,77.048763
191435,12.567927,77.031119
191459,12.569003,77.07474
191479,12.564933,77.030816
191491,12.521439,77.096192
191504,12.54098,77.028829
191506,12.566717,77.09028
191507,12.604753,77.047
191511,12.56112,77.090536
191518,12.587104,77.044121
191519,12.556486,77.030044
191530,12.602346,77.088268
191531,12.584932,76.996765
191532,12.538509,77.033948
191534,12.610849,77.031087
191537,12.495348,77.113695
191538,12.572083,77.031471
191541,12.574749,77.089541
191542,12.560552,77.029709
191548,12.568867,77.045913
191549,12.352622,77.029819
191561,12.587341,77.041577
191562,12.57495,77.049147
191566,12.587711,77.041452
191567,12.541024,77.046995
191569,12.55645,77.029877
191570,12.539599,77.029623
191572,12.579241,77.058711
191576,12.539999,77.07635
192624,12.620884,77.094893
192689,12.549985,77.028114
192690,12.617591,77.08726
192691,12.579939,77.035435
192692,12.577759,77.024188
192693,12.565388,76.99308
192709,12.57775,77.024178
192710,12.580064,77.045041
192714,12.589109,77.045041
192715,12.577498,77.000213
192716,12.588874,77.044508
192717,12.594508,77.052523
192725,12.577498,77.02315
192726,12.596359,77.056567
192732,12.582664,77.045141
192736,12.591038,77.052569
192737,12.578588,77.02315
192738,12.578113,77.025189
192739,12.609225,77.053464
192740,12.593383,77.050138
192751,12.578104,77.025134
192752,12.589403,77.044986
192753,12.582919,77.037545
192754,12.577498,77.031433
192755,12.582628,77.036862
192763,12.624317,77.099508
192765,12.607706,77.053436
192766,12.582648,77.037244
192767,12.613247,77.06768
192773,12.57583,77.02174
192774,12.582885,77.037323
192780,12.58351,77.049035
192781,12.588774,77.047175
192782,12.613086,77.062095
192783,12.589614,77.045476
192789,12.580064,77.035588
192790,12.580217,77.03013
192791,12.61727,77.08958
192799,12.578237,77.036027
192800,12.575799,77.032905
192804,12.596413,77.058139
192807,12.623145,77.097496
192808,12.616876,77.088714
192820,12.582681,77.039654
192821,12.566124,76.99485
192827,12.568797,77.025607
192828,12.567388,76.997403
192829,12.568731,77.000832
192833,12.579006,77.034782
192834,12.593304,77.050106
192842,12.578588,77.050235
192843,12.623914,77.099131
192844,12.6008,77.072761
192845,12.600881,77.072568
192846,12.594048,77.051252
192847,12.573384,77.014141
193236,12.3884,77.073579
193258,12.388417,77.073546
193260,12.380629,77.065841
193274,12.312057,77.097571
193283,12.364168,77.074059
193287,12.388421,77.073533
193290,12.388767,77.074199
193449,12.401349,77.000068
193454,12.407363,77.04831
193457,12.402046,77.053392
193460,12.428645,77.023526
193469,12.428155,77.03832
193474,12.384026,77.060404
193478,12.351153,77.083122
193479,12.564897,77.564897
193486,12.36813,77.068627
193487,12.384026,77.060404
193490,12.388523,77.074372
193494,12.257897,77.458967
193498,12.432249,77.037507
193499,12.384026,77.060404
193505,12.41702,77.039908
193506,12.396021,77.099195
193687,12.123458,75.123456
193689,12.386025,77.059902
193700,6.752783,68.177512
193701,12.387769,68.177512
193705,12.389644,77.2456
193728,12.538381,76.891473
193729,12.545487,76.896437
193730,12.54925,76.891399
193731,12.533765,76.893989
193735,12.546947,76.9283129
193736,12.544257,76.896734
193737,12.553916,76.887398
193739,12.536617,76.894563
193740,12.561595,76.931314
193741,12.533531,76.89399
193742,12.533706,76.893991
193748,12.547811,76.896733
193755,12.5337,76.893967
193758,12.55747,76.886008
193759,12.535772,76.87961
193760,12.538268,76.894994
193761,12.54013,76.889828
193762,12.550284,76.890372
193763,12.534493,76.894065
193764,12.544527,76.89676
193765,12.546121,76.896769
193767,12.54608,76.895242
193768,12.536547,76.87839
193769,12.539964,76.894648
193771,12.556549,76.886305
193772,12.523682,76.862424
193777,12.535722,76.891547
193783,12.533659,76.8940629
193792,12.544921,76.90817
193793,12.538169,76.890575
193794,12.538169,76.890575
193798,12.55039,76.928839
193803,12.517845,76.876959
193804,12.538169,76.890575
193812,12.54551,76.878451
193818,12.538169,76.890575
193823,12.538169,76.890575
193825,12.544682,76.90244
194671,12.544926,76.924535
194755,12.511339,76.943985
195318,12.506428,76.786054
195321,12.519422,76.884582
195322,12.205021,76.79011
195323,12.519422,76.884582
195324,12.519433,76.884565
195325,12.542547,76.947794
195339,12.519422,76.884582
195340,12.519422,76.884582
195341,12.519422,76.88458
195350,12.519422,76.882582
195354,12.519422,76.884582
195355,12.519326,76.817504
195366,12.519422,76.884582
195367,12.519422,76.884582
195368,12.519422,76.884582
195375,12.552585,76.979446
195376,12.519422,76.884582
195377,12.519422,76.884582
195378,12.519365,76.884527
195379,12.519422,76.884582
195392,12.519422,76.884582
195393,12.519422,76.88458
195403,12.519422,76.884582
195404,12.519492,76.884582
195405,12.491316,76.852263
195406,12.519422,76.882582
195407,12.519422,76.884582
195418,12.519422,76.884582
195420,12.519422,76.884582
195421,12.519422,76.884582
195430,12.519422,76.882582
195438,12.519422,76.884582
195440,12.491316,76.786054
195441,12.519422,76.884582
195442,12.519422,76.884582
195443,12.545982,76.948209
195444,12.519433,76.882582
195450,12.490271,76.783916
195455,12.519422,76.884582
195456,12.519422,76.884582
195457,12.519422,76.884582
195458,12.519422,76.882582
195462,12.519433,76.884565
195469,12.519422,76.884582
195470,12.519422,76.884582
195471,12.566445,76.903961
195475,12.519422,76.882582
195481,12.205021,76.51488
195482,12.519422,76.884582
195483,12.491316,76.786054
195484,12.519422,76.884582
195485,12.519422,76.882582
195486,12.519422,76.884582
195501,12.519422,76.882582
195504,12.519422,76.884582
195513,12.497474,76.814434
195514,12.519422,76.884582
195515,12.519422,76.884582
195516,12.519422,76.884582
195528,12.455099,76.877234
195529,12.519422,76.884582
195530,12.519422,76.884582
195987,12.514811,76.880825
195988,12.528034,76.902052
195989,12.524197,76.872539
195990,12.51522,76.893992
195991,12.527059,76.902418
196000,12.522304,76.869183
196001,12.530083,76.906367
196017,12.522999,76.875316
196056,12.529661,76.898741
196064,12.534208,76.91252
196065,12.52765,76.89466
196066,12.515385,76.893851
196088,12.527875,76.897422
196097,12.531644,76.90349
196098,12.52911,76.9048669
196099,12.521396,76.8950719
196118,12.527437,76.889487
196119,12.528099,76.901885
196120,12.527484,76.890553
196129,12.52717,76.885438
196130,12.525854,76.916611
196131,12.52431,76.872477
196132,12.527327,76.887633
196138,12.531595,76.893872
196139,12.52749,76.890515
196145,12.515064,76.893965
196199,12.528015,76.900424
196218,12.526558,76.901548
196221,12.528777,76.904292
196234,12.536142,76.914742
196235,12.52672,76.883623
196236,12.531568,76.903596
196237,12.527918,76.901026
196238,12.527737,76.89457
196239,12.529177,76.904764
196240,12.531381,76.908152
196241,12.543137,76.896231
196243,12.532596,76.910069
196245,12.526534,76.879637
196246,12.52786,76.897522
196247,12.536512,76.915198
196248,12.522365,76.869185
196249,12.527619,76.891796
196250,12.523263,76.889795
196251,12.5258,76.876571
196252,12.524606,76.873321
196256,12.527985,76.900966
196257,12.527525,76.889594
196258,12.532547,76.910183
196259,12.527522,76.889489
196260,12.534207,76.9127369
196261,12.5265,76.88203
196262,12.527663,76.894703
196263,12.526531,76.914435
196264,12.521588,76.893383
196265,12.521586,76.895042
196266,12.527918,76.9009989
196268,12.527551,76.890497
196269,12.521375,76.879713
196270,12.51413,76.880013
196271,12.521459,76.890533
196272,12.521706,76.895023
196273,12.528252,76.898819
196274,12.527869,76.899988
196275,12.523696,76.884287
196276,12.527654,76.894649
196277,12.52214,76.868764
196278,12.522902,76.869971
196279,12.52754,76.890581
196280,12.516144,76.891078
196282,12.526542,76.882531
196283,12.527877,76.900025
196284,12.52152,76.893714
196285,12.527534,76.890489
196286,12.532721,76.910528
196287,12.528238,76.907833
196288,12.527465,76.890606
196289,12.523025,76.87019
196290,12.530807,76.907329
196292,12.526094,76.876035
196293,12.527545,76.890626
196294,12.526715,76.883625
196295,12.527631,76.890977
196296,12.532557,76.910091
196299,12.52919,76.904791
196301,12.523297,76.906099
196302,12.511658,76.875373
196303,12.527676,76.895505
196304,12.522269,76.869004
196305,12.527894,76.898409
196306,12.532324,76.909835
196307,12.525622,76.918416
196308,12.527394,76.88757
196310,12.536519,76.915214
196311,12.514128,76.8799819
196312,12.526688,76.883074
196313,12.526105,76.916012
196315,12.527533,76.890578
196317,12.527743,76.894598
196319,12.536268,76.914835
196320,12.522071,76.8686349
196321,12.527935,76.899934
196322,12.524297,76.872511
196323,12.526589,76.88292
196324,12.521624,76.896859
196325,12.527925,76.899795
196326,12.528058,76.901948
196327,12.527752,76.894885
196328,12.523749,76.88429
196329,12.527917,76.901055
196331,12.536532,76.915235
196332,12.535889,76.909338
196333,12.526378,76.876536
196340,12.52754,76.890545
196341,12.527255,76.887325
196343,12.52754,76.890559
196345,12.524458,76.897667
196346,12.521725,76.895243
196347,12.529158,76.904899
196348,12.526202,76.876132
196349,12.527004,76.885306
196350,12.52696,76.884681
196351,12.527728,76.909774
196353,12.523761,76.897792
196354,12.526566,76.87992
196355,12.52229,76.869043
196357,12.532592,76.910254
196358,12.51411,76.882025
196359,12.515012,76.882888
196360,12.533289,76.911364
196361,12.533029,76.894024
196362,12.520173,76.900984
196363,12.523285,76.890781
196364,12.526418,76.878639
196365,12.530185,76.890442
196366,12.530923,76.8981739
196368,12.518199,76.883653
196369,12.527379,76.887382
196370,12.527738,76.894616
196371,12.527111,76.88605
196372,12.532512,76.910126
196373,12.527409,76.887543
196377,12.527437,76.889773
196378,12.526114,76.916025
196379,12.527908,76.90066
196380,12.524596,76.873092
196381,12.533031,76.89402
196382,12.51768,76.875768
196383,12.526776,76.913324
196384,12.527064,76.885081
196385,12.529191,76.904785
196387,12.528423,76.897555
196388,12.529156,76.904889
196389,12.527742,76.89462
196390,12.527875,76.899848
196391,12.529474,76.905415
196396,12.530131,76.882291
196397,12.517044,76.882643
196398,12.529642,76.905493
196401,12.523551,76.894833
196403,12.526548,76.882587
196404,12.527634,76.894298
196405,12.532541,76.9101649
196406,12.523795,76.884991
196407,12.532536,76.903097
196408,12.519465,76.881191
196413,12.524166,76.872552
196414,12.52854,76.903935
196415,12.523781,76.897787
196416,12.521213,76.887435
196417,12.529165,76.90489
196418,12.528527,76.903924
196419,12.5264,76.878131
196420,12.524538,76.92113
196421,12.533178,76.894022
196422,12.527862,76.898877
196423,12.52658,76.883005
196425,12.52764,76.897591
196429,12.527691,76.894652
196432,12.518158,76.901314
196433,12.521528,76.892434
196434,12.525342,76.909638
196440,6.752783,68.177512
196449,12.529448,76.8946
196459,12.522302,76.894977
196460,12.530457,76.888129
196462,12.521528,76.888129
196463,12.527452,76.890581
196464,12.532087,76.895178
196469,12.528521,76.87738
196470,12.52675,76.898919
196475,12.527468,76.892027
196476,12.521553,76.892532
196477,12.52507,76.896299
196478,12.521575,76.893346
196484,6.752783,68.177512
196487,12.535093,76.913611
196492,12.521528,76.888129
196493,12.51128,76.88806
196494,12.521112,76.896781
196499,12.527384,76.889584
196500,12.527598,76.889471
196503,12.527908,76.899539
196504,12.527889,76.909184
196505,12.523496,76.873297
196506,12.519536,76.898894
196508,12.527602,76.893428
196519,12.526409,76.879334
196520,12.526506,76.87774
196521,12.525384,76.918911
196523,12.525087,76.919571
196825,12.664373,76.548541
196826,12.664473,76.668541
196833,12.551368,76.4025
196834,12.664473,76.668541
196840,12.551779,76.699545
196841,12.664473,76.668541
196842,12.664473,76.668541
196848,12.551368,76.699313
196849,12.664473,76.668541
196856,12.664473,76.66841
196857,12.664473,76.668541
196858,12.664473,76.668541
196862,12.664473,76.668541
196863,12.664473,76.668541
196867,12.664473,76.668541
196873,12.551368,76.648541
196876,12.57321,76.669361
196884,12.664473,76.668541
196885,12.664473,76.648546
197199,12.78134,76.705695
197200,12.766944,76.742276
197206,12.672367,76.687457
197218,12.762763,76.735188
197228,12.672024,76.687872
197231,12.735974,76.691592
197237,12.77915,76.80388
197239,12.722758,76.711824
197242,12.763911,76.8125
197243,12.683544,76.695131
197244,12.742827,76.730159
197538,12.824413,76.758037
197540,12.818457,76.757207
197541,12.818566,76.756416
197542,12.818566,76.756416
197543,12.818566,76.756416
197545,12.826089,76.757968
197546,12.809455,76.777817
197547,12.818566,76.756416
197549,12.792117,76.719333
197551,12.818566,76.756416
197557,12.822506,76.757536
197558,12.82735,76.758668
197559,12.811907,76.770204
197560,12.80717,76.749875
197561,12.818566,76.756416
197564,12.818566,76.756416
197567,12.818566,76.756416
197568,12.817312,76.756885
197570,12.809022,76.754406
197571,12.872198,76.753134
197573,12.835044,76.758194
197574,12.818566,76.756416
197575,12.818566,76.756416
197576,12.83692,76.757997
197895,12.486991,76.638924
197896,12.538209,76.59878
197897,12.498891,76.675162
197898,12.519,76.67294
197899,12.497998,76.675309
197900,12.465465,76.67847
197901,12.51943,76.672885
197902,12.563374,76.670938
197903,12.535362,76.578927
197904,12.365715,76.68821
197905,12.498233,76.673194
197907,12.487229,76.638796
